,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension
2011-01-27 14:08:12.153119,0.0001456,5.402165790053124,0.02077814474499249,-5.733607305665352,0.004375287578388605,1.4590202055094237
2011-01-28 17:37:05.756160,0.000155,5.423048654553237,0.020839231268812295,-4.822503548222265,0.004375282823397685,1.458658922354261
2011-01-29 15:15:38.467295,0.0001751,5.465046512343976,0.020868901866096197,-5.464948773905864,0.004375274839508377,1.457705972582672
2011-01-30 15:10:21.948671,0.0001674,5.430483757166733,0.020905553780388077,-5.435489361461452,0.004375129553812223,1.4572783669159335
2011-02-01 14:21:40.146048,0.0001812,5.462027092738026,0.020989329584483806,-5.644537917948325,0.004375249710173467,1.4568158546641548
2011-02-02 15:07:56.637695,0.0002013,5.442880830843649,0.021031217486531674,-5.404804727882141,0.004375244867731746,1.4562416413402486
2011-02-03 14:56:37.411008,0.0002138,5.457335647708666,0.021069614730075546,-5.450933780012351,0.004375237931041995,1.4559065381238658
2011-02-06 14:56:37.152672,0.0002427,5.496345501819991,0.021190042448463155,-5.4363620260874495,0.00437522069864665,1.4548977378162131
2011-02-07 17:41:08.604096,0.0002417,5.524928758979901,0.021237166338267003,-4.727229515014397,0.004375211798726316,1.45455390795357
2011-02-08 17:05:34.130975,0.0001985,5.56070277265803,0.021277308911062873,-4.900811235771493,0.004375209137750561,1.4542868725780151
2011-02-09 19:25:18.270336,0.000185,5.573314521832941,0.02132094214236273,-4.284240516248709,0.004375199496096412,1.454004129239192
2011-02-10 17:26:31.664832,0.0001863,5.5742151117269705,0.021359339385906603,-4.7871658668571335,0.004375191206900232,1.4537824724241886
2011-02-11 14:07:56.502623,0.0001969,5.566530427030439,0.021392500641694498,-5.630709674284775,0.004375182961278719,1.4535311450119015
2011-02-12 16:57:42.075935,0.000188,5.571972363638157,0.021437879202246348,-4.875512688263836,0.00437517345053317,1.453119247308431
2011-02-13 14:20:57.309792,0.0001696,5.522558601855694,0.021471040458034243,-5.49392996613523,0.004375167299129141,1.4525973938620846
2011-02-14 15:56:48.545664,0.0001875,5.503637487434823,0.02151118303083011,-5.03767297439588,0.00437515674122118,1.4520284165259345
2011-02-15 16:31:09.279840,0.000183,5.498925098454438,0.02155481626212997,-4.864888869106946,0.004375146445129348,1.4516147734932119
2011-02-16 14:10:35.392223,0.0001915,5.50225169600874,0.021589722847169857,-5.465639924289654,0.004375137588717245,1.4513704273979324
2011-02-17 00:04:29.805599,0.0001912,5.499712241947088,0.0216071761396898,-2.8644221510683296,0.004375133705879963,1.451263962313561
2011-02-18 00:37:34.930272,0.0001994,5.494036431219603,0.02164731871248567,-2.6963783600278104,0.00437512388967608,1.4509969269380056
2011-02-19 14:07:45.962688,0.0002132,5.492805974096947,0.02171189589480946,-5.4157619049261605,0.00437510862004955,1.4505797932467792
2011-02-20 18:11:25.277280,0.0001784,5.456599118764324,0.02176251044311729,-4.295843465115967,0.004375091735991859,1.4501958208113406
