,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension
2001-12-22 04:13:05.190527,0.0008512,4.661221162703972,1.152700959150403,-4.846920704457664,0.05587744408045984,6.092689600641413
2001-12-23 23:23:38.458751,0.0008392,4.6156541065929035,1.152688741845639,-4.615556368154792,0.05587749419068004,6.0275783475665135
2001-12-24 23:45:59.288255,0.0008361,4.609627484685767,1.152690487174891,-4.609521019601395,0.05587750138413452,5.990821713519512
2001-12-25 22:15:50.795999,0.0008296,4.5972147030455845,1.152688741845639,-4.597083803351685,0.055877509777553985,5.956885531543734
2001-12-26 11:23:15.892799,0.0008221,4.5933592707279285,1.1526835058578828,-4.593216153729265,0.055877506447149214,5.937093497826118
2001-12-27 23:00:32.499071,0.0008195,4.587695677305207,1.1526835058578828,-4.587547324318788,0.0558775082808431,5.883377499437489
2001-12-28 23:22:53.287967,0.000817,4.587543833660283,1.152686996516387,-4.58739199001536,0.055877514022872346,5.846622610719741
2001-12-29 23:45:14.087232,0.0008146,4.581409001339524,1.152688741845639,-4.5812501763775915,0.05587751711215134,5.8098712126604966
2001-12-30 22:15:05.593248,0.0008122,4.580288499959742,1.152690487174891,-4.580122693680805,0.05587752024509203,5.775942012001726
2001-12-31 00:07:34.882176,0.0008123,4.579148799958191,1.152690487174891,-4.578986484337756,0.055877520288757615,5.773114578613495
2002-01-01 22:59:47.129567,0.0008043,4.569741475289941,1.1526922325041429,-4.5695547250599775,0.05587752778766249,5.70243397989548
2002-01-02 23:22:07.879584,0.0007991,4.574638869171038,1.152693977833395,-4.574450373611822,0.05587753244866018,5.665682581836237
2002-01-03 23:44:28.658975,0.0007971,4.569268491062651,1.152693977833395,-4.569074759515679,0.05587753384576172,5.628924202459984
2002-01-04 05:21:56.536127,0.0007967,4.570155118322663,1.152693977833395,-4.5699613867756925,0.055877534151379096,5.620441902295291
2002-01-05 22:36:40.915008,0.0007901,4.546818320894248,1.152693977833395,-4.546603645396253,0.055877536115912604,5.558236622424962
2002-01-06 22:59:01.691808,0.0007862,4.5456908381974594,1.152693977833395,-4.545465690723951,0.05587753799322416,5.521479988377961
2002-01-07 23:21:22.391711,0.000783,4.531386119648114,1.152693977833395,-4.5311522455283475,0.05587754131140044,5.4847181183432046
2002-01-08 08:43:48.813023,0.0007764,4.551874539737275,1.152704449808907,-4.5516336843005,0.055877547141797,5.470594914036067
2002-01-09 22:13:34.548383,0.0007788,4.546354063313217,1.152707940467411,-4.546107971888686,0.05587755161781032,5.414047991600702
2002-01-10 07:36:00.135936,0.0006454,4.393309631864338,1.1527149217844188,-4.392763343808464,0.05587764273664343,5.399860210111241
2002-01-14 20:16:49.127519,0.0007547,4.459914886778946,1.1522384468986244,-4.459537895660515,0.055906668879427995,5.235204103148844
2002-01-15 20:38:23.868672,0.0007618,4.530829359616727,1.1524793023353996,-4.53056057891192,0.05590676354455153,5.198335768029715
