,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension
1992-08-27 02:17:04.565471,0.0002908,6.259251607146988,1.1533048430715929,-6.257495805919482,0.055985162259043895,3.8410438233020328
1992-08-28 08:13:26.418431,0.0003776,6.156306851876606,1.1532263032552532,-6.154633081123944,0.055985097488513345,3.79576125585904
1992-08-29 02:56:10.288320,0.0004007,6.177962897235353,1.1531721980484415,-6.176325778396983,0.05598503309775239,3.7674589967086995
1992-08-30 05:08:00.854592,0.0006485,6.175706186512524,1.1531058755368657,-6.174451294780339,0.055984848669670115,3.7278330413714205
1992-08-31 03:35:19.874112,0.000295,6.238588654132627,1.1526014753830391,-6.23686775949016,0.05598391700244672,3.69361411605682
1992-09-01 02:02:37.641696,0.0002903,6.219595981212425,1.1526049660415432,-6.217875086569958,0.055983903316108384,3.659592412947694
1992-09-02 02:22:11.824607,0.0002896,6.2020274969618505,1.1526102020292992,-6.200308347648637,0.05598389822114135,3.622741531121086
1992-09-05 03:22:13.000799,0.0001291,5.3860127678259175,1.1526102020292992,-5.384447207486879,0.05596238451245079,3.512160960373229
1992-09-07 00:17:50.476992,0.0001547,5.3418978256525085,1.1526276553218193,-5.340409059800558,0.055962390698196786,3.444194348642066
1992-09-08 19:21:08.868095,0.0001488,5.297130130338854,1.1526276553218193,-5.295573296646074,0.05596239742207415,3.379011537067834
1992-09-10 01:18:13.798368,0.000641,4.728446009503038,1.1526294006510713,-4.811614439019071,0.05591611800900698,3.333713261661573
1992-09-12 22:38:55.267871,0.0006628,4.62847180461955,1.1526608165776069,-4.627574705384024,0.055916159300974745,3.228976053249393
1992-09-13 15:30:49.788575,0.0006716,4.687067743596756,1.1526730338823712,-4.674065040669398,0.05591629663199356,3.20349773682878
1992-09-14 06:30:23.042591,0.0006468,4.659508994707765,1.152648599272843,-4.631423156384674,0.05591619321125723,3.1808259098453733
1992-09-15 04:58:48.929664,0.000646,4.655449358867626,1.152648599272843,-4.654978119969588,0.055916194521086496,3.1468775105648317
1992-09-17 05:41:58.320383,0.0006971,4.7513325119844385,1.1526102020292992,-4.7509991540973076,0.05590933395795694,3.073304901276263
1992-09-18 04:11:01.921056,0.0007288,4.704522781445951,1.1526433632850872,-4.706899919887167,0.055908798685510845,3.0393058874474135
1992-09-19 04:32:36.462623,0.0007225,4.7112353177491215,1.1526119473585512,-4.7111777218838045,0.055908714868029966,3.002531800107893
1992-09-20 16:08:41.800992,0.0007318,4.704152771644528,1.152625909992567,-4.703735637953301,0.05590870277781832,2.9487232992689076
1992-09-21 01:30:49.564224,0.0007238,4.716914619135111,1.152625909992567,-4.716504466760892,0.05590872360421295,2.93456518837673
1992-09-22 03:44:46.680576,0.000722,4.704667643773867,1.1526328913095751,-4.704339521874491,0.05590876298895944,2.8949479596857106
1992-09-23 04:06:18.564479,0.000723,4.67649977497593,1.1526311459803231,-4.6762240129541155,0.05590875304455292,2.858154673724418
1992-09-24 19:27:22.886783,0.0007857,4.696555353410598,1.152659071248355,-4.696228976840473,0.055906976194366534,2.798761119279051
1992-09-25 16:04:06.432959,0.0006626,4.563175546643938,1.1525787861027632,-4.562943417853423,0.05590628266708131,2.767586048179928
1992-09-26 14:33:15.621983,0.0007587,4.605283360177554,1.1526189286755593,-4.605023306119008,0.05590619143879095,2.733531183815015
1992-09-27 18:39:42.823008,0.0007531,4.471842466887075,1.1525892580782753,-4.471489910378173,0.055905964968016454,2.6909887832976533
1992-09-28 04:01:52.217472,0.0007256,4.700405549740497,1.152669543223867,-4.697691562753646,0.055907004509622694,2.6770697825129988
1992-09-29 17:30:23.997023,0.0007719,4.6668166882858655,1.1526451086143392,-4.666596776800114,0.05590699024929893,2.6204809721755864
