,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension
2019-01-13 20:20:54.436991,0.0002903,4.66915717481279,0.03248406803811846,-0.9465967731116454,0.004374920457616357,4.953750562642986
2019-01-14 20:36:29.857824,0.0002923,4.672002061493541,0.03244392546532259,-0.8638542039330979,0.004374920500610422,4.953460837987155
2019-01-15 22:00:18.370656,0.0002944,4.679665802239048,0.032403782892526725,-0.48750711199630814,0.004374918711168176,4.953193802611599
2019-01-16 03:10:27.697728,0.0002938,4.680777576972568,0.03239680157551875,-5.414779284557287,0.0043749178820983925,4.9531466787217955
2019-01-17 10:11:16.984895,0.0002928,4.692830820786841,0.032347932356462904,-3.5683064570806344,0.004374914390971202,4.952832519456437
2019-01-18 12:35:08.013120,0.0002915,4.687671627517946,0.03230778978366703,-2.916473105350555,0.004374911816201141,4.952570720068637
2019-01-19 02:05:19.569984,0.0002931,4.686223004238792,0.0322868458326431,-5.653339613366132,0.004374911030541079,4.952434584386982
2019-01-22 02:10:43.620959,0.0002218,4.75350370157392,0.03215769146799552,-5.643977667258435,0.004375142439146244,4.951806265856264
2019-01-23 02:17:54.837311,0.0002211,4.750988682121796,0.032110567578191675,-5.592352573313697,0.004375137944574484,4.951504323895669
2019-01-24 02:02:28.028832,0.0002212,4.7551373297537864,0.0320721703346478,-5.646440326832998,0.004375135718871725,4.951219835227595
2019-01-25 02:32:28.305023,0.0002194,4.751374399886487,0.032030282432599935,-5.493732743929755,0.004375132096972864,4.950912657279243
2019-01-26 02:39:49.752864,0.0002151,4.7331374545323985,0.03198839453055207,-5.425663157772725,0.00437513013299437,4.950628168611168
2019-01-27 02:46:59.383775,0.0002118,4.714553188657163,0.031948251957756205,-5.358110189074285,0.00437512786363762,4.950343679943093
2019-01-28 13:14:36.919679,0.0002123,4.69994478281797,0.031890656092440385,-2.5796891368979757,0.004375125070456448,4.949987632775686
2019-01-29 03:01:36.146783,0.000212,4.698353042540152,0.031867966812164465,-5.2427631241392305,0.004375124851956654,4.949856733081787
2019-01-30 03:08:47.526431,0.0002087,4.653117598986962,0.0318278242393686,-5.148475201958741,0.004375123542450239,4.949619368303515
2019-01-31 03:15:58.111199,0.0002055,4.627951696502456,0.03178942699582472,-5.07431441671225,0.004375121840306553,4.949380258195991
2019-02-01 12:00:18.584640,0.0002034,4.606831467224072,0.031735321789012894,-2.7413136069496566,0.004375120137920437,4.949053881625869
2019-02-02 12:26:05.584416,0.0002013,4.570303471309083,0.03169692454546902,-2.574337957411359,0.004375120748139417,4.948802554213581
2019-02-03 12:41:12.030143,0.0002018,4.556449047706752,0.03165852730192514,-2.476768816237122,0.0043751200931047,4.948563444106058
2019-02-04 13:02:22.479935,0.0002022,4.5460678293158905,0.03162013005838127,-2.356129913010019,0.004375119219923439,4.948326079327787
2019-02-05 21:06:09.056736,0.0001967,4.465372531349932,0.031566024851569445,-0.1409737343420865,0.004375123625665636,4.9479874854529005
2019-02-06 21:13:28.540704,0.0002011,4.460051022460601,0.03152762760802557,-0.08596968296548724,0.00437512358144534,4.9477431393576214
2019-02-07 02:23:35.496096,0.0002041,4.4518706642565045,0.0315189009617656,-5.004007318454162,0.004375127158926164,4.947682052833801
2019-02-08 02:30:49.944671,0.0002082,4.444161544950445,0.031480503718221725,-4.9469943931085165,0.004375127027447854,4.94744468805553
2019-02-09 02:38:07.875168,0.0002094,4.443355202836024,0.03144385180392984,-4.896652116163992,0.004375124889042431,4.9472108139357625
2019-02-10 02:45:24.213311,0.0002108,4.4508164853883,0.031405454560385966,-4.854704872921559,0.004375122401575293,4.9469804304744995
2019-02-11 02:52:39.530208,0.0002113,4.46222919336709,0.03136880264609408,-4.816789340251233,0.0043751198705061995,4.946750047013237
2019-02-12 02:59:57.100416,0.0002157,4.461312895509793,0.031333896061054196,-4.766352815527103,0.004375121309744294,4.946517918222721
2019-02-13 03:07:12.978911,0.0002153,4.467728725840125,0.03129724414676231,-4.723435169220561,0.00437511829875258,4.94630673338323
2019-02-14 10:07:58.645055,0.0002157,4.465747777139112,0.03125012025695847,-2.862865317375551,0.004375115025825179,4.946043188666179
2019-02-15 11:58:35.747903,0.0002171,4.463815697657154,0.031211723013414596,-2.359384952064989,0.004375111054960242,4.945809314546412
2019-02-19 00:24:01.147680,0.0001894,4.639935127146649,0.031082568648767014,-5.505143706579295,0.00437505363664121,4.945296187746325
2019-02-20 01:09:48.997728,0.000187,4.633863126678961,0.031038935417467155,-5.281167349000112,0.004375048313187506,4.94499424578573
2019-02-21 09:15:11.074175,0.0002162,4.590231640708355,0.03098657553990733,-3.0961128639413253,0.004375067334834947,4.944601546704031
2019-02-22 01:27:55.519199,0.0002049,4.603731762472531,0.030960395601127413,-5.136671540227503,0.00437505996106321,4.944446212400604
2019-02-23 02:36:19.102751,0.0001936,4.618537390517199,0.03091850769907955,-4.834829063399848,0.004375049794769933,4.9442053569638285
2019-02-24 02:43:33.071807,0.0001875,4.606517307958714,0.03087661979703168,-4.773754756884809,0.004375042158985293,4.943985445478077
2019-02-25 02:50:48.060383,0.0001873,4.602434982838299,0.03083647722423581,-4.720513488052724,0.0043750370973649555,4.943756807346066
2019-02-26 02:58:00.564960,0.0001842,4.586754944838382,0.03079458932218795,-4.655847293937082,0.004375032122978379,4.943515951909291
2019-02-27 13:23:42.547775,0.0001788,4.514569872305148,0.03073524812762014,-1.8285709853389456,0.004375025839447711,4.9432052833024365
2019-02-28 13:32:45.597695,0.0001786,4.507827665404694,0.030695105554824274,-1.7648106171050912,0.0043750233083384524,4.943009806426212
