,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension
2016-03-04 15:21:16.747488,0.0001086,1.3148036494171322,1.721208801731768,-1.290056625953106,0.06229013748214527,2.3175686085164586
2016-03-05 03:07:49.774079,0.0001163,1.2195627774650537,1.721205311073264,-1.2173287560225017,0.06229012458519637,2.326014256766859
2016-03-06 02:41:39.264000,0.0001109,1.1729921570340889,1.721208801731768,-1.1707947875058267,0.06229008491819951,2.342891590633644
2016-03-07 05:37:27.298272,0.0001074,1.116069988809546,1.72121054706102,-1.113839458025498,0.06229007157326212,2.3621844601851896
2016-03-08 03:30:17.538911,0.0001066,1.1061303387194383,1.72121054706102,-1.1038806093136175,0.062290070568288815,2.377852280880343
2016-03-09 03:04:06.551904,0.0001371,1.4157953812545323,1.7212506896338158,-1.413292579107173,0.062290162213291804,2.3947802292954354
2016-03-10 02:37:55.725600,0.0001371,1.3657864621971387,1.7212506896338158,-1.3634581929749787,0.062290162213291804,2.4116558178329686
2016-03-11 02:11:44.990879,0.0001592,0.8208143845789173,1.7212402176583037,-0.8184407367962034,0.062290191248430396,2.428533151699754
2016-03-12 01:45:34.054847,0.0002441,0.461390005069465,1.7212297456827919,-0.4589831960309656,0.062290239379401174,2.4454069949080353
2016-03-13 01:19:23.002175,0.0002412,0.41200242322578146,1.7212262550242878,-0.40974920316145536,0.062290255058220015,2.46228432877482
2016-03-14 02:34:11.327519,0.0002517,0.3470377778080485,1.7212297456827919,-0.3448072470239989,0.06229026655732636,2.480364194496229
2016-03-15 02:08:00.378528,0.0002392,0.30000988111306126,1.7212192737072798,-0.29762750668408877,0.06229030022328132,2.4972362923752587
2016-03-16 01:41:49.038144,0.0001871,0.3474008062924633,1.721212292390272,-0.3452139087397148,0.06229033363343982,2.514108390254288
2016-03-17 01:15:37.568159,8.99e-05,1.2949034052858928,1.721208801731768,-1.292671129172593,0.062290389858924655,2.530978742804065
2016-03-18 02:30:25.763040,9.98e-05,1.367229849488538,1.721208801731768,-1.364906816254134,0.06229040790468319,2.549058608525474
2016-03-19 02:04:14.645568,0.0001124,1.5116698077250847,1.721214037719524,-1.5093746997587125,0.062290416414262605,2.5659376877215117
2016-03-20 01:38:03.597216,0.0001171,1.5225990595010732,1.7212157830487758,-1.5202969702176938,0.06229042032858533,2.582820257576053
2016-03-21 02:52:51.764448,0.0001102,1.4525310713505089,1.721214037719524,-1.450223746079371,0.06229042694450771,2.6009228125777377
2016-03-22 02:26:40.729055,0.0001116,1.3658335860869426,1.721221019036532,-1.3635576767423414,0.062290425779351476,2.617812363749287
2016-03-23 00:19:30.567071,0.0001109,1.3575519987862295,1.7212314910120439,-1.3552743441123756,0.062290418460566946,2.6334889110907
2016-03-24 04:56:17.314080,0.000115,1.4502970499079562,1.721243708316808,-1.448054301819143,0.06229040089918894,2.6539930391431295
2016-03-25 01:08:08.025503,0.0001132,1.4630588973985386,1.7212524349630678,-1.4608213852974812,0.06229038507821155,2.668470545288422
2016-03-26 05:44:54.911616,0.0001144,1.4509882002917458,1.7212611616093276,-1.4487105456178941,0.06229036466937755,2.688974673340852
2016-03-27 05:18:44.117280,0.0001084,1.2272300088690649,1.7212663975970839,-1.2249785341339932,0.06229034914692977,2.7058572431953927
2016-03-28 04:52:33.309984,0.0001038,1.2094869916932904,1.7212716335848397,-1.207216318336446,0.062290336508304886,2.72274504903769
2016-03-29 01:04:23.997216,0.0001032,1.1636005403291074,1.7212768695725957,-1.161366518886556,0.06229032692830656,2.737217319195227
2016-03-30 05:41:10.822848,9.97e-05,1.2504551052253532,1.7212821055603518,-1.2481966491732726,0.062290317916292325,2.757723192576908
2016-03-31 05:14:59.949024,9.86e-05,1.3173308861740203,1.7212855962188556,-1.31505497682942,0.062290313947350386,2.7746144890777096
2016-04-01 04:48:49.033728,0.0001021,1.4139348602719062,1.7212943228651156,-1.4116502242810451,0.06229031424946591,2.7915162575540227
2016-04-02 04:22:38.088191,9.93e-05,1.4280545739205404,1.7212978135236194,-1.425780409905192,0.06229031967472038,2.80839533675006
