,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension
2018-05-17 05:08:39.537599,0.0009708,3.9143267079347708,0.002256710722828668,-1.5607659195836838,0.004374813571058605,4.919210496746018
2018-05-18 15:02:07.797696,0.0009472,3.918941358477044,0.0022008601867648495,-5.239949653385016,0.004374774479023083,4.9239089230923865
2018-05-19 13:46:42.756672,0.0009419,3.915082435500884,0.0021624629432209744,-5.551654985815691,0.004374753318702137,4.926345402728171
2018-05-20 15:42:17.368415,0.0009343,3.9098377210986412,0.0021153390534171274,-5.026712306693357,0.00437472884253582,4.929087314983054
2018-05-21 14:46:39.770975,0.0009331,3.9074396387064008,0.002076941809873252,-5.251508969020974,0.004374708554803529,4.92967898159948
2018-05-22 14:02:42.727200,0.00093,3.8974179581414496,0.0020298179200694054,-5.420929824841316,0.004374688834246982,4.933579792477687
2018-05-23 01:32:42.548639,0.0009271,3.897489516640781,0.0020106192982974674,-2.4027040240994904,0.004374680021080762,4.93397598221789
2018-05-26 17:49:36.950592,0.0008608,3.8856526936537557,0.0018552849948699724,-4.342480408058508,0.004375190921803171,4.929869222487946
2018-05-27 05:53:12.122880,0.0008618,3.8855113219843442,0.001837831702350029,-1.176587535293196,0.004375181585085152,4.930122295229486
2018-05-28 15:05:14.155583,0.0008635,3.880915870063843,0.0017872171540421935,-5.0238133148057935,0.004375160948310759,4.931593607788918
2018-05-29 14:44:53.812607,0.0008729,3.8702903055777016,0.0017540558982543013,-5.088409695751355,0.004375145023529592,4.9352343646085775
2018-05-30 01:51:39.659039,0.0008764,3.8720740320732396,0.001736602605734358,-2.1742927848909908,0.00437513821731934,4.936698695851001
2018-05-31 05:38:39.938208,0.0008884,3.8655046127687336,0.0016982053621904826,-1.1596578415488512,0.004375116969740785,4.939218951290881
2018-06-01 05:41:42.694943,0.0008978,3.8608306210318926,0.0016650441064025904,-1.1280569101122433,0.004375101743032096,4.942971409182669
2018-06-02 13:28:40.158624,0.0009005,3.854898246904364,0.0016196655458507376,-5.347699300086138,0.004375079099310977,4.945786625266136
2018-06-03 14:02:57.753024,0.0009061,3.8513360299010433,0.001583013631558857,-5.178723503225054,0.004375063872602474,4.947711723431086
2018-06-04 15:13:16.192416,0.0009111,3.850171895289963,0.0015498523757709647,-4.856186657456503,0.004375045853612823,4.951218089898342
2018-06-05 15:28:02.123327,0.000912,3.850833375076469,0.001514945790731078,-4.776121423350514,0.004375026307593538,4.95232811930261
2018-06-06 14:13:42.640895,0.0009156,3.852576958999211,0.001488765851951163,-5.0908531567041475,0.004375012171631532,4.9573424502435905
2018-06-07 05:00:24.958943,0.0009162,3.852299451648144,0.001467821900927231,-1.2126983975169612,0.004375000784330173,4.959028438301016
